place_id,name,formatted_address,rating,user_ratings_total,types,geometry,formatted_phone_number,website,opening_hours,adr_address
ChIJc-d2ILEyMYYRJeYsT0ZpKLA,The Arc Caddo-Bossier,"351 Jordan St, Shreveport, LA 71101, USA",4.6,34,"['point_of_interest', 'establishment']","{'lat': 32.497694, 'lng': -93.735907}",(318) 221-8392,http://www.thearccaddobossier.org/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1600'}, 'open': {'day': 1, 'time': '0830'}}, {'close': {'day': 2, 'time': '1600'}, 'open': {'day': 2, 'time': '0830'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '0830'}}, {'close': {'day': 4, 'time': '1600'}, 'open': {'day': 4, 'time': '0830'}}, {'close': {'day': 5, 'time': '1600'}, 'open': {'day': 5, 'time': '0830'}}], 'weekday_text': ['Monday: 8:30 AM – 4:00 PM', 'Tuesday: 8:30 AM – 4:00 PM', 'Wednesday: 8:30 AM – 4:00 PM', 'Thursday: 8:30 AM – 4:00 PM', 'Friday: 8:30 AM – 4:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">351 Jordan St</span>, <span class=""locality"">Shreveport</span>, <span class=""region"">LA</span> <span class=""postal-code"">71101</span>, <span class=""country-name"">USA</span>"
ChIJ9_aArXhy_oYR69vaiZCbQVQ,Behavioral Innovations,"6102 82nd St #10, Lubbock, TX 79424, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 33.5210211, 'lng': -101.9491464}",(855) 782-7822,https://www.behavioral-innovations.com/lubbock/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 6:00 PM', 'Tuesday: 8:00 AM – 6:00 PM', 'Wednesday: 8:00 AM – 6:00 PM', 'Thursday: 8:00 AM – 6:00 PM', 'Friday: 8:00 AM – 6:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">6102 82nd St #10</span>, <span class=""locality"">Lubbock</span>, <span class=""region"">TX</span> <span class=""postal-code"">79424</span>, <span class=""country-name"">USA</span>"
ChIJ40A-X5dt_oYRMsRG_Sj9IfQ,Caprock Behavioral Solutions,"6104 66th St #100, Lubbock, TX 79424, USA",4.8,4,"['health', 'point_of_interest', 'establishment']","{'lat': 33.5347898, 'lng': -101.9489391}",(806) 317-1071,http://caprockbehavior.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">6104 66th St #100</span>, <span class=""locality"">Lubbock</span>, <span class=""region"">TX</span> <span class=""postal-code"">79424</span>, <span class=""country-name"">USA</span>"
ChIJew_20rIS_oYRzbRdKspmv28,Burkhart Center for Autism Education and Research,"79409, 2902 18th St, Lubbock, TX 79410, United States",5,6,"['point_of_interest', 'establishment']","{'lat': 33.5803072, 'lng': -101.8783713}",(806) 742-4561,https://www.depts.ttu.edu/burkhartcenter/,,"79409, <span class=""street-address"">2902 18th St</span>, <span class=""locality"">Lubbock</span>, <span class=""region"">TX</span> <span class=""postal-code"">79410</span>, <span class=""country-name"">USA</span>"
ChIJi7K5YbOhuokR-YJMSj_90SE,Mea'Alofa Autism Support Center,"4016 Raintree Rd # 220B, Chesapeake, VA 23321, USA",5,4,"['health', 'point_of_interest', 'establishment']","{'lat': 36.828913, 'lng': -76.40812199999999}",(757) 465-3933,http://www.learnwithmasc.org/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1730'}, 'open': {'day': 1, 'time': '0830'}}, {'close': {'day': 2, 'time': '1730'}, 'open': {'day': 2, 'time': '0830'}}, {'close': {'day': 3, 'time': '1730'}, 'open': {'day': 3, 'time': '0830'}}, {'close': {'day': 4, 'time': '1730'}, 'open': {'day': 4, 'time': '0830'}}, {'close': {'day': 5, 'time': '1730'}, 'open': {'day': 5, 'time': '0830'}}], 'weekday_text': ['Monday: 8:30 AM – 5:30 PM', 'Tuesday: 8:30 AM – 5:30 PM', 'Wednesday: 8:30 AM – 5:30 PM', 'Thursday: 8:30 AM – 5:30 PM', 'Friday: 8:30 AM – 5:30 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">4016 Raintree Rd # 220B</span>, <span class=""locality"">Chesapeake</span>, <span class=""region"">VA</span> <span class=""postal-code"">23321-3790</span>, <span class=""country-name"">USA</span>"
ChIJA966vh1OmogRTcFWfPh6554,Autism Diagnostic Clinic,"1707 Center St Suite 201, Mobile, AL 36604, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 30.69565819999999, 'lng': -88.07681459999999}",(251) 415-8577,http://www.usahealthsystem.com/autism-diagnosis,,"<span class=""street-address"">1707 Center St Suite 201</span>, <span class=""locality"">Mobile</span>, <span class=""region"">AL</span> <span class=""postal-code"">36604</span>, <span class=""country-name"">USA</span>"
ChIJVVWZuQZOmogR76HkwZyshyg,Mobile Bay ABA Autism Center,"1903 SpringHill Ave, Mobile, AL 36607, USA",5,1,"['health', 'point_of_interest', 'establishment']","{'lat': 30.6913438, 'lng': -88.0861642}",(251) 287-2442,https://mobilebayaba.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">1903 SpringHill Ave</span>, <span class=""locality"">Mobile</span>, <span class=""region"">AL</span> <span class=""postal-code"">36607</span>, <span class=""country-name"">USA</span>"
ChIJrZwNp_pNmogRaXTJgw3vh4w,Kids Kount Therapy Services,"2504 Dauphin St, Mobile, AL 36606, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 30.6876106, 'lng': -88.0997581}",(251) 517-0355,http://www.kidskounttherapy.com/contact.htm,,"<span class=""street-address"">2504 Dauphin St</span>, <span class=""locality"">Mobile</span>, <span class=""region"">AL</span> <span class=""postal-code"">36606-1900</span>, <span class=""country-name"">USA</span>"
ChIJo62uk-qym4gRmTC885h1_eA,"Bluebird Pediatric Therapy Services, Inc.","6157 Airport Blvd Suite 205, Mobile, AL 36608, USA",4.2,11,"['doctor', 'health', 'point_of_interest', 'establishment']","{'lat': 30.6749996, 'lng': -88.18373319999999}",(251) 287-0378,http://www.bluebirdtherapy.com/,,"<span class=""street-address"">6157 Airport Blvd Suite 205</span>, <span class=""locality"">Mobile</span>, <span class=""region"">AL</span> <span class=""postal-code"">36608</span>, <span class=""country-name"">USA</span>"
ChIJ53pUFNNMmogRlUxxd3pmdt0,"The Learning Tree, Inc. - Residential School","5459 Able Ct, Mobile, AL 36693, USA",4.4,10,"['point_of_interest', 'establishment']","{'lat': 30.64545, 'lng': -88.1663}",(251) 338-5944,http://learning-tree.org/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '0830'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '0830'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '0830'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '0830'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '0830'}}], 'weekday_text': ['Monday: 8:30 AM – 2:00 PM', 'Tuesday: 8:30 AM – 2:00 PM', 'Wednesday: 8:30 AM – 2:00 PM', 'Thursday: 8:30 AM – 2:00 PM', 'Friday: 8:30 AM – 2:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">5459 Able Ct</span>, <span class=""locality"">Mobile</span>, <span class=""region"">AL</span> <span class=""postal-code"">36693</span>, <span class=""country-name"">USA</span>"
ChIJEZIViciT7ocRwCmevg3__XE,Balance Autism,"1625 Adventureland Dr, Altoona, IA 50009, USA",3,4,"['health', 'point_of_interest', 'establishment']","{'lat': 41.659055, 'lng': -93.482903}",(515) 967-4369,http://www.balanceautism.org/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0830'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0830'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0830'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0830'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0830'}}], 'weekday_text': ['Monday: 8:30 AM – 5:00 PM', 'Tuesday: 8:30 AM – 5:00 PM', 'Wednesday: 8:30 AM – 5:00 PM', 'Thursday: 8:30 AM – 5:00 PM', 'Friday: 8:30 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">1625 Adventureland Dr</span>, <span class=""locality"">Altoona</span>, <span class=""region"">IA</span> <span class=""postal-code"">50009</span>, <span class=""country-name"">USA</span>"
ChIJq6qqqr6tGYgRYh98_DnoccQ,Autism Society of Kent County,"Grand Rapids, MI 49515, USA",0,0,"['point_of_interest', 'establishment']","{'lat': 43.0064408, 'lng': -85.6398341}",(616) 752-8577,http://www.autismsupportofkentcounty.org/,,"<span class=""locality"">Grand Rapids</span>, <span class=""region"">MI</span> <span class=""postal-code"">49515</span>, <span class=""country-name"">USA</span>"
ChIJ_YeNtiFNGIgR5Ahq1ruLM88,Wedgwood Christian Services,"3300 36th St SE, Grand Rapids, MI 49512, USA",3.2,24,"['health', 'point_of_interest', 'establishment']","{'lat': 42.896883, 'lng': -85.584998}",(616) 942-7294,http://www.wedgwood.org/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0830'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0830'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0830'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0830'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0830'}}], 'weekday_text': ['Monday: 8:30 AM – 5:00 PM', 'Tuesday: 8:30 AM – 5:00 PM', 'Wednesday: 8:30 AM – 5:00 PM', 'Thursday: 8:30 AM – 5:00 PM', 'Friday: 8:30 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">3300 36th St SE</span>, <span class=""locality"">Grand Rapids</span>, <span class=""region"">MI</span> <span class=""postal-code"">49512</span>, <span class=""country-name"">USA</span>"
ChIJC0DKviFNGIgRQmlh4wTmX8U,Hope Network Center for Autism,"3361 36th St SE, Grand Rapids, MI 49512, USA",4.8,16,"['point_of_interest', 'establishment']","{'lat': 42.898985, 'lng': -85.58331299999999}",(616) 942-2522,http://www.hopenetwork.org/autism,,"<span class=""street-address"">3361 36th St SE</span>, <span class=""locality"">Grand Rapids</span>, <span class=""region"">MI</span> <span class=""postal-code"">49512</span>, <span class=""country-name"">USA</span>"
ChIJxVPF562yGYgRp02MzITipRA,Center For Autism & Related Disorders,"2460 Burton St SE #101, Grand Rapids, MI 49546, USA",5,1,"['health', 'point_of_interest', 'establishment']","{'lat': 42.9267949, 'lng': -85.60690489999999}",(616) 278-1201,http://centerforautism.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 8:00 PM', 'Tuesday: 8:00 AM – 8:00 PM', 'Wednesday: 8:00 AM – 8:00 PM', 'Thursday: 8:00 AM – 8:00 PM', 'Friday: 8:00 AM – 8:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">2460 Burton St SE #101</span>, <span class=""locality"">Grand Rapids</span>, <span class=""region"">MI</span> <span class=""postal-code"">49546</span>, <span class=""country-name"">USA</span>"
ChIJk9Kj9aquGYgR46AgYFmIYWg,MOKA-Autism Center,"668 3 Mile Rd NW, Grand Rapids, MI 49544, USA",0,0,"['doctor', 'health', 'point_of_interest', 'establishment']","{'lat': 43.0137309, 'lng': -85.68604429999999}",(800) 644-2434,http://www.moka.org/aba-autism-program,,"<span class=""street-address"">668 3 Mile Rd NW</span>, <span class=""locality"">Grand Rapids</span>, <span class=""region"">MI</span> <span class=""postal-code"">49544-8219</span>, <span class=""country-name"">USA</span>"
ChIJTbwSbgdTGIgR4ERTNiwa3no,"Autism Centers of Michigan, Grand Rapids","1000 E Paris Ave SE #160, Grand Rapids, MI 49546, USA",5,1,"['health', 'point_of_interest', 'establishment']","{'lat': 42.94495430000001, 'lng': -85.5700142}",(231) 668-4909,https://www.autismcentersmi.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 7:00 PM', 'Tuesday: 8:00 AM – 7:00 PM', 'Wednesday: 8:00 AM – 7:00 PM', 'Thursday: 8:00 AM – 7:00 PM', 'Friday: 8:00 AM – 7:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">1000 E Paris Ave SE #160</span>, <span class=""locality"">Grand Rapids</span>, <span class=""region"">MI</span> <span class=""postal-code"">49546</span>, <span class=""country-name"">USA</span>"
ChIJt0tyESFNGIgRsMv2jpiohHM,Hope Network Behavioral Health,"3333 36th St SE, Grand Rapids, MI 49512, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 42.89861399999999, 'lng': -85.5845339}",(616) 942-2522,http://www.hopenetwork.org/autism,,"<span class=""street-address"">3333 36th St SE</span>, <span class=""locality"">Grand Rapids</span>, <span class=""region"">MI</span> <span class=""postal-code"">49512-2809</span>, <span class=""country-name"">USA</span>"
ChIJR--2vwGtGYgRG7bOwC79TZg,Kent County CMH,"728 Fuller Ave NE, Grand Rapids, MI 49503, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 42.9741892, 'lng': -85.6397674}",(616) 336-3765,https://www.network180.org/en/,"{'open_now': True, 'periods': [{'open': {'day': 0, 'time': '0000'}}], 'weekday_text': ['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']}","<span class=""street-address"">728 Fuller Ave NE</span>, <span class=""locality"">Grand Rapids</span>, <span class=""region"">MI</span> <span class=""postal-code"">49503-1918</span>, <span class=""country-name"">USA</span>"
ChIJYRlZDUhTGIgRl1cDjMoXivg,Neurocore Brain Performance Center,"2040 E Beltline Ave NE, Grand Rapids, MI 49525, USA",4.4,9,"['health', 'point_of_interest', 'establishment']","{'lat': 43.0003907, 'lng': -85.5893129}",(616) 288-4950,https://www.neurocorecenters.com/neurological-treatment-brain-performance-centers/neurocore-grand-rapids-center?utm_source=local-listing&utm_medium=organic&utm_campaign=googlemybusiness,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '1200'}, 'open': {'day': 6, 'time': '0900'}}], 'weekday_text': ['Monday: 10:00 AM – 8:00 PM', 'Tuesday: 10:00 AM – 8:00 PM', 'Wednesday: 10:00 AM – 8:00 PM', 'Thursday: 10:00 AM – 8:00 PM', 'Friday: 10:00 AM – 6:00 PM', 'Saturday: 9:00 AM – 12:00 PM', 'Sunday: Closed']}","<span class=""street-address"">2040 E Beltline Ave NE</span>, <span class=""locality"">Grand Rapids</span>, <span class=""region"">MI</span> <span class=""postal-code"">49525</span>, <span class=""country-name"">USA</span>"
ChIJRZO6XD9TGIgRVLJFEyOdZ5k,"Bradley T. Bridges, LMSW","3292 Evergreen Dr NE, Grand Rapids, MI 49525, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 43.0174882, 'lng': -85.5854829}",(616) 365-8920,http://brainspotential.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0000'}}], 'weekday_text': ['Monday: 12:00 – 5:00 PM', 'Tuesday: 11:00 AM – 8:00 PM', 'Wednesday: 11:00 AM – 8:00 PM', 'Thursday: 12:00 – 5:00 PM', 'Friday: 12:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">3292 Evergreen Dr NE</span>, <span class=""locality"">Grand Rapids</span>, <span class=""region"">MI</span> <span class=""postal-code"">49525</span>, <span class=""country-name"">USA</span>"
ChIJ7V-lvwGtGYgRb8EZP_aJ3aU,network180 Mental Health,"790 Fuller Ave NE, Grand Rapids, MI 49503, USA",3,48,"['health', 'point_of_interest', 'establishment']","{'lat': 42.9768836, 'lng': -85.638604}",(616) 336-3765,https://www.network180.org/en/,,"<span class=""street-address"">790 Fuller Ave NE</span>, <span class=""locality"">Grand Rapids</span>, <span class=""region"">MI</span> <span class=""postal-code"">49503-1918</span>, <span class=""country-name"">USA</span>"
ChIJ9RyBZ7qzGYgRlMnKDLKmB8c,Merakey Autism Center,"2925 Breton Rd SE, Grand Rapids, MI 49512, USA",5,1,"['point_of_interest', 'establishment']","{'lat': 42.9109056, 'lng': -85.6086935}",(616) 243-4336,https://www.merakey.org/,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1930'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '1930'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '1930'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '1930'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '1930'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '1300'}, 'open': {'day': 6, 'time': '0900'}}], 'weekday_text': ['Monday: 11:30 AM – 7:30 PM', 'Tuesday: 11:30 AM – 7:30 PM', 'Wednesday: 11:30 AM – 7:30 PM', 'Thursday: 11:30 AM – 7:30 PM', 'Friday: 11:30 AM – 7:30 PM', 'Saturday: 9:00 AM – 1:00 PM', 'Sunday: Closed']}","<span class=""street-address"">2925 Breton Rd SE</span>, <span class=""locality"">Grand Rapids</span>, <span class=""region"">MI</span> <span class=""postal-code"">49512</span>, <span class=""country-name"">USA</span>"
ChIJo40TJBmtGYgRgUh-kGwNuQI,Hope Network Behavioral Health Services,"336 Lawndale Ave NE, Grand Rapids, MI 49503, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 42.969268, 'lng': -85.62588699999999}",(616) 551-0549,https://hopenetwork.org/behavioral-health-services/,,"<span class=""street-address"">336 Lawndale Ave NE</span>, <span class=""locality"">Grand Rapids</span>, <span class=""region"">MI</span> <span class=""postal-code"">49503-3738</span>, <span class=""country-name"">USA</span>"
ChIJW0UmuX1NGIgR2ltPW8wq3Ig,Easterseals Michigan,"4065 E Hills Ct SE, Grand Rapids, MI 49546, USA",3.7,11,"['point_of_interest', 'establishment']","{'lat': 42.932347, 'lng': -85.56781749999999}",(616) 942-2081,http://www.eastersealsmichigan.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 5:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: 9:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">4065 E Hills Ct SE</span>, <span class=""locality"">Grand Rapids</span>, <span class=""region"">MI</span> <span class=""postal-code"">49546</span>, <span class=""country-name"">USA</span>"
