,place_id,formatted_phone_number,website,opening_hours,name,adr_address
0,ChIJcdIZ5jWYwoARG-ragN_Xukk,(818) 501-3615,http://www.teamabi.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0830'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0830'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0830'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0830'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0830'}}], 'weekday_text': ['Monday: 8:30 AM – 5:00 PM', 'Tuesday: 8:30 AM – 5:00 PM', 'Wednesday: 8:30 AM – 5:00 PM', 'Thursday: 8:30 AM – 5:00 PM', 'Friday: 8:30 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",Autism Behavior Intervention,"<span class=""street-address"">17203 Ventura Blvd #3</span>, <span class=""locality"">Encino</span>, <span class=""region"">CA</span> <span class=""postal-code"">91316</span>, <span class=""country-name"">USA</span>"
0,ChIJs9BBRVu7woARgkGWz0-oJXM,(424) 372-3150,https://www.braintreatmentcenter.com/,,Brain Treatment Center,"<span class=""street-address"">12301 Wilshire Blvd Suite 200</span>, <span class=""locality"">Los Angeles</span>, <span class=""region"">CA</span> <span class=""postal-code"">90025</span>, <span class=""country-name"">USA</span>"
0,ChIJa6JAh6nTD4gRdySA86jWxgY,(773) 296-7340,http://www.advocatechildrenshospital.com/ach-pediatric-developmental-center,,Advocate Illinois Masonic Pediatric Developmental Center,"<span class=""street-address"">3040 N Wilton Ave</span>, <span class=""locality"">Chicago</span>, <span class=""region"">IL</span> <span class=""postal-code"">60657</span>, <span class=""country-name"">USA</span>"
0,ChIJ_UV-aCctDogR6UekVDfn-kE,(312) 942-0819,https://www.rush.edu/services/autism-assessment-research-treatment-and-services-center?utm_source=listing&utm_medium=organic&utm_campaign=yext,,"Autism Assessment, Research, Treatment & Services (AARTS) Center","<span class=""street-address"">1645 W Jackson Blvd #603</span>, <span class=""locality"">Chicago</span>, <span class=""region"">IL</span> <span class=""postal-code"">60612</span>, <span class=""country-name"">USA</span>"
0,ChIJ1WvuJoDSD4gRSF3Umn_WoLc,(312) 971-9991,https://caravelautism.com/locations/chicago-north/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",Caravel Autism Health,"<span class=""street-address"">2923 N California Ave Suite #230</span>, <span class=""locality"">Chicago</span>, <span class=""region"">IL</span> <span class=""postal-code"">60618</span>, <span class=""country-name"">USA</span>"
0,ChIJWUkW-oUsDogRqSGoWp9gW3k,(312) 375-1000,http://www.abamidwestltd.com/,,ABA Therapy And Behavior Management Services,"<span class=""street-address"">1530 S State St</span>, <span class=""locality"">Chicago</span>, <span class=""region"">IL</span> <span class=""postal-code"">60605</span>, <span class=""country-name"">USA</span>"
0,ChIJ924tgc4sDogRsmctcFFtFNQ,(312) 635-8989,http://autismtherapies.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 5:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: 9:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",Autism Spectrum Therapies,"<span class=""street-address"">670 W Hubbard St Suite 200</span>, <span class=""locality"">Chicago</span>, <span class=""region"">IL</span> <span class=""postal-code"">60654</span>, <span class=""country-name"">USA</span>"
0,ChIJ41tTEBjID4gRoKTdcLXl_wI,(847) 318-9330,http://locations.advocatehealth.com/3efe17063dfb41738e6cc2b910750add,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",Advocate Children's Autism Treatment Program,"<span class=""street-address"">1675 Dempster Street</span>, <span class=""locality"">Park Ridge</span>, <span class=""region"">IL</span> <span class=""postal-code"">60068-1110</span>, <span class=""country-name"">USA</span>"
0,ChIJvR2TvULOD4gRFPcYLmvzDBg,(630) 225-8604,,,Trumpet Behavioral Health,"<span class=""street-address"">3851 W Devon Ave</span>, <span class=""locality"">Chicago</span>, <span class=""region"">IL</span> <span class=""postal-code"">60659</span>, <span class=""country-name"">USA</span>"
0,ChIJf6HrrJHOD4gRuhqN1Nn5KAU,(773) 539-7099,http://www.bgfperformance.com/,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '0000'}, 'open': {'day': 1, 'time': '0000'}}], 'weekday_text': ['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Closed']}","BGF Performance Systems, LLC.","<span class=""street-address"">6430 N Central Ave</span>, <span class=""locality"">Chicago</span>, <span class=""region"">IL</span> <span class=""postal-code"">60646</span>, <span class=""country-name"">USA</span>"
0,ChIJgz5iaqMyDogRTXYyuDQAQng,(312) 747-8571,https://cfl.uic.edu/programs/resource-center-for-autism-and-developmental-delays/,,The Resource Center for Autism and Developmental Delays,"<span class=""street-address"">4314 S Cottage Grove Ave</span>, <span class=""locality"">Chicago</span>, <span class=""region"">IL</span> <span class=""postal-code"">60653-3514</span>, <span class=""country-name"">USA</span>"
0,ChIJC1nQdN7SD4gRjtr4rWSL_Cw,(773) 630-4400,http://www.chicagoabatherapy.com/,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 7:00 PM', 'Tuesday: 8:00 AM – 7:00 PM', 'Wednesday: 8:00 AM – 7:00 PM', 'Thursday: 8:00 AM – 7:00 PM', 'Friday: 8:00 AM – 7:00 PM', 'Saturday: 8:00 AM – 3:00 PM', 'Sunday: Closed']}",Chicago ABA Therapy,"<span class=""street-address"">1422 W Willow St #102</span>, <span class=""locality"">Chicago</span>, <span class=""region"">IL</span> <span class=""postal-code"">60642</span>, <span class=""country-name"">USA</span>"
0,ChIJVeDBxRotDogRkCzeSdRNeJk,(312) 413-1871,https://ahs.uic.edu/developmental-disabilities-family-clinic/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 5:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: 9:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",Developmental Disabilities Family Clinic,"<span class=""street-address"">1640 Roosevelt Rd</span>, <span class=""locality"">Chicago</span>, <span class=""region"">IL</span> <span class=""postal-code"">60608-1336</span>, <span class=""country-name"">USA</span>"
0,ChIJJUWdELssDogREuJrIThwFQM,(312) 429-4920,http://buildncare.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 5:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: 9:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",Build N Care Therapy,"<span class=""street-address"">70 W Madison St #1400</span>, <span class=""locality"">Chicago</span>, <span class=""region"">IL</span> <span class=""postal-code"">60602</span>, <span class=""country-name"">USA</span>"
0,ChIJ9TOmYSXTD4gRoheRYVNdPhE,(312) 587-1742,http://www.drrobertdaniels.com/,,Chicago Childrens Clinic,"<span class=""street-address"">1731 N Marcey St</span>, <span class=""locality"">Chicago</span>, <span class=""region"">IL</span> <span class=""postal-code"">60614-9046</span>, <span class=""country-name"">USA</span>"
0,ChIJH2eJr8_ID4gRJ5y9X1RGNDI,(224) 470-1111,http://byyoursideac.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 6:00 PM', 'Tuesday: 8:00 AM – 6:00 PM', 'Wednesday: 8:00 AM – 6:00 PM', 'Thursday: 8:00 AM – 6:00 PM', 'Friday: 8:00 AM – 6:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",BY YOUR SIDE - Autism Therapy Services,"<span class=""street-address"">8145 River Dr Suite 101</span>, <span class=""locality"">Morton Grove</span>, <span class=""region"">IL</span> <span class=""postal-code"">60053</span>, <span class=""country-name"">USA</span>"
0,ChIJJSGmYSXTD4gRRUI9s6qZBtg,(312) 587-1742,http://www.chicagochildrensclinic.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 8:00 PM', 'Tuesday: 8:00 AM – 8:00 PM', 'Wednesday: 8:00 AM – 8:00 PM', 'Thursday: 8:00 AM – 8:00 PM', 'Friday: 8:00 AM – 8:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",Chicago Children's Clinic,"<span class=""street-address"">1333 N Kingsbury St</span>, <span class=""locality"">Chicago</span>, <span class=""region"">IL</span> <span class=""postal-code"">60642</span>, <span class=""country-name"">USA</span>"
0,ChIJEzqqNQjLD4gRMReaeNCnxNs,(224) 436-0788,https://theplaceforchildrenwithautism.com/,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '1200'}, 'open': {'day': 6, 'time': '0900'}}], 'weekday_text': ['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: 9:00 AM – 12:00 PM', 'Sunday: Closed']}",The Place for Children with Autism,"<span class=""street-address"">6202 W Montrose Ave</span>, <span class=""locality"">Chicago</span>, <span class=""region"">IL</span> <span class=""postal-code"">60634</span>, <span class=""country-name"">USA</span>"
0,ChIJaxS1TtMtDogRmaauM_nMZwQ,(224) 436-0788,https://theplaceforchildrenwithautism.com/,,The Place for Children with Autism,"<span class=""street-address"">1718 S Loomis St</span>, <span class=""locality"">Chicago</span>, <span class=""region"">IL</span> <span class=""postal-code"">60608</span>, <span class=""country-name"">USA</span>"
0,ChIJgz5iaqMyDogROJWuuKsOU-k,(312) 746-5447,https://cfl.uic.edu/programs/resource-center-for-autism-and-developmental-delays/,,The Resource Center for Autism and Developmental Delays,"<span class=""street-address"">10 S Kedzie Ave</span>, <span class=""locality"">Chicago</span>, <span class=""region"">IL</span> <span class=""postal-code"">60612</span>, <span class=""country-name"">USA</span>"
0,ChIJjamwKL7RD4gRRbNwJ0Xw1ZY,(224) 436-0788,https://theplaceforchildrenwithautism.com/,,The Place for Children with Autism,"<span class=""street-address"">2701 W Peterson Ave</span>, <span class=""locality"">Chicago</span>, <span class=""region"">IL</span> <span class=""postal-code"">60659</span>, <span class=""country-name"">USA</span>"
0,ChIJe9A-9G07DogR09Eod_JG9Ro,(224) 436-0788,https://theplaceforchildrenwithautism.com/,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '1200'}, 'open': {'day': 6, 'time': '0900'}}], 'weekday_text': ['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: 9:00 AM – 12:00 PM', 'Sunday: Closed']}",The Place for Children with Autism,"<span class=""street-address"">10901 S Trumbull Ave</span>, <span class=""locality"">Chicago</span>, <span class=""region"">IL</span> <span class=""postal-code"">60655</span>, <span class=""country-name"">USA</span>"
0,ChIJtTFdN2vDQIYRS6O0YcKjY88,(713) 782-1330,http://www.stepstoprogress.com/,,Steps to Progress LLC,"<span class=""street-address"">3500 S Gessner Rd #300</span>, <span class=""locality"">Houston</span>, <span class=""region"">TX</span> <span class=""postal-code"">77063</span>, <span class=""country-name"">USA</span>"
0,ChIJ8U1RchvBQIYRhnO0GjbNtbo,(713) 218-9947,http://abatherapyforlife.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1600'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1600'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1600'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1600'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 4:00 PM', 'Tuesday: 8:00 AM – 4:00 PM', 'Wednesday: 8:00 AM – 4:00 PM', 'Thursday: 8:00 AM – 4:00 PM', 'Friday: 8:00 AM – 4:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",ABA Therapy For Life,"<span class=""street-address"">3000 Weslayan St #105</span>, <span class=""locality"">Houston</span>, <span class=""region"">TX</span> <span class=""postal-code"">77027</span>, <span class=""country-name"">USA</span>"
0,ChIJSW0EVozSQIYRrqtZbuDaJP4,(281) 894-1423,http://www.spectrumofhope.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1600'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1600'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1600'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1600'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 4:00 PM', 'Tuesday: 8:00 AM – 4:00 PM', 'Wednesday: 8:00 AM – 4:00 PM', 'Thursday: 8:00 AM – 4:00 PM', 'Friday: 8:00 AM – 4:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",Spectrum of Hope - Business Office,"<span class=""street-address"">11820 Cypress Corner Ln B</span>, <span class=""locality"">Houston</span>, <span class=""region"">TX</span> <span class=""postal-code"">77065</span>, <span class=""country-name"">USA</span>"
0,ChIJt44eRkHbQIYR4tU8GV8dTaI,(713) 827-0600,http://www.shapeofbehavior.com/houston-aba-clinic.html,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 6:00 PM', 'Tuesday: 8:00 AM – 6:00 PM', 'Wednesday: 8:00 AM – 6:00 PM', 'Thursday: 8:00 AM – 6:00 PM', 'Friday: 8:00 AM – 6:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",The Shape of Behavior,"<span class=""street-address"">10353 Centrepark Dr</span>, <span class=""locality"">Houston</span>, <span class=""region"">TX</span> <span class=""postal-code"">77043</span>, <span class=""country-name"">USA</span>"
0,ChIJX12xbQGdQIYRv_6GAQkqW1M,(713) 355-0623,https://www.autismpediatrictherapy.com/,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '0830'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '0830'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0830'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '0830'}}, {'close': {'day': 6, 'time': '1300'}, 'open': {'day': 6, 'time': '0900'}}], 'weekday_text': ['Monday: 8:30 AM – 6:00 PM', 'Tuesday: 8:30 AM – 6:00 PM', 'Wednesday: 8:30 AM – 6:00 PM', 'Thursday: 8:30 AM – 6:00 PM', 'Friday: Closed', 'Saturday: 9:00 AM – 1:00 PM', 'Sunday: Closed']}",Autism Pediatric Therapy & Learning Center,"1325 Space Park Drive B &amp; C, <span class=""locality"">Houston</span>, <span class=""region"">TX</span> <span class=""postal-code"">77058</span>, <span class=""country-name"">USA</span>"
0,ChIJ_55PzPPAQIYRfuO0SuNGRKA,(713) 353-0254,http://www.texasyoungautismproject.com/,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 0, 'time': '0400'}, 'open': {'day': 6, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 6:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: 9:00 AM – 6:00 PM', 'Friday: 9:00 AM – 6:00 PM', 'Saturday: 9:00 AM – 4:00 AM', 'Sunday: Closed']}",Texas Young Autism Project,"<span class=""street-address"">3730 Kirby Dr #540</span>, <span class=""locality"">Houston</span>, <span class=""region"">TX</span> <span class=""postal-code"">77098</span>, <span class=""country-name"">USA</span>"
